ID,Name,Position,ADP,Team,,Instructions
1228244,Bijan Robinson,RB,1.3843,ATL,,1. Rank players in column A and B in order of how you would like them to appear in your pre-draft rankings.
1214154,Jahmyr Gibbs,RB,1.8518,DET,,2. Note: The ID in column A is what will determine the order of the pre-draft rankings. Remember to keep these next to the corresponding player. You must include an ID for each player; you cannot use just the player's name.
1109979,Ja'Marr Chase,WR,3.2335,CIN,,3. Upload as a CSV file and save ranking.
1162128,Puka Nacua,WR,4.2530513,LAR
1214087,Jaxon Smith-Njigba,WR,5.180229,SEA
830517,Christian McCaffrey,RB,5.987639,SF
1065406,Jonathan Taylor,RB,7.321912,IND
1127106,Amon-Ra St. Brown,WR,8.331943,DET
1069535,Justin Jefferson,WR,9.18563,MIN
1062020,CeeDee Lamb,WR,10.19561,DAL
1131012,James Cook III,RB,11.138784,BUF
1379646,Ashton Jeanty,RB,12.2030525,LV
1231820,De'Von Achane,RB,13.735524,MIA
1164402,Kenneth Walker III,RB,14.630136,KC
883302,Saquon Barkley,RB,15.601623,PHI
1108161,Trey McBride,TE,16.7981,ARI
1451501,Jeremiyah Love,RB,18.299973,FA
1398572,Omarion Hampton,RB,18.3576,LAC
1178741,Drake London,WR,19.2558,ATL
1286059,Malik Nabers,WR,19.8589,NYG
1173538,Rashee Rice,WR,20.2131,KC
1123379,Chase Brown,RB,22.6407,CIN
732145,Derrick Henry,RB,22.8564,BAL
1285917,Brock Bowers,TE,24.0742,LV
868199,Josh Allen,QB,25.487938,BUF
1172053,George Pickens,WR,26.0122,DAL
1074698,Nico Collins,WR,26.6499,HOU
1122592,Chris Olave,WR,27.7738,NO
944416,Josh Jacobs,RB,29.29,GB
944826,A.J. Brown,WR,30.510769,PHI
978577,Travis Etienne Jr.,RB,31.9905,NO
1167361,Kyren Williams,RB,32.30108,LAR
978579,Tee Higgins,WR,33.50947,CIN
1380576,Tetairoa McMillan,WR,34.31139,CAR
1287825,Emeka Egbuka,WR,35.29888,TB
1164889,Garrett Wilson,WR,36.3679,NYJ
1162537,Breece Hall,RB,37.390663,NYJ
1107881,Javonte Williams,RB,39.2239,DAL
1378821,Colston Loveland,TE,40.216805,CHI
1060262,DeVonta Smith,WR,40.2261,PHI
1177053,Zay Flowers,WR,40.8971,BAL
877790,DJ Moore,WR,42.4914,BUF
1287923,Bucky Irving,RB,43.0541,TB
1377732,Luther Burden III,WR,44.5075,CHI
1218643,Ladd McConkey,WR,44.712,LAC
611417,Davante Adams,WR,46.9584,LAR
593587,Mike Evans,WR,47.612293,SF
1383807,Quinshon Judkins,RB,48.8629,CLE
1125749,Jaylen Waddle,WR,49.444263,DEN
946739,David Montgomery,RB,51.0563,HOU
1175184,Jameson Williams,WR,51.3695,DET
877745,Lamar Jackson,QB,51.983864,BAL
1287837,TreVeyon Henderson,RB,52.658676,NE
